5;100;PAGO;-730409216;21:34:05.214366;21:34:06.428741;1214375
5;100;PAGO;-738801920;21:34:06.215405;21:34:06.852522;637117
5;100;PAGO;-747194624;21:34:06.215489;21:34:07.253015;1037526
5;100;PAGO;-755587328;21:34:06.215537;21:34:07.655030;1439493
5;100;PAGO;-763980032;21:34:06.215614;21:34:08.055550;1839936
5;100;PAGO;-772372736;21:34:06.215696;21:34:08.457263;2241567
5;100;PAGO;-780765440;21:34:06.215755;21:34:08.867407;2651652
5;100;PAGO;-789158144;21:34:06.215833;21:34:09.281156;3065323
5;100;PAGO;-797550848;21:34:06.215899;21:34:09.682125;3466226
5;100;PAGO;-805943552;21:34:06.215983;21:34:10.082491;3866508
5;100;PAGO;-814336256;21:34:06.216057;21:34:10.483799;4267742
5;100;PAGO;-822728960;21:34:06.216132;21:34:10.884743;4668611
5;100;PAGO;-831121664;21:34:06.216198;21:34:11.288945;5072747
5;100;PAGO;-839514368;21:34:06.216262;21:34:11.691868;5475606
5;100;PAGO;-847907072;21:34:06.216342;21:34:12.092379;5876037
5;100;PAGO;-856299776;21:34:06.216401;21:34:12.493049;6276648
5;100;PAGO;-864692480;21:34:06.216476;21:34:12.893417;6676941
5;100;PAGO;-873085184;21:34:06.216549;21:34:13.294590;7078041
5;100;PAGO;-881477888;21:34:06.216599;21:34:13.695128;7478529
5;100;PAGO;-889870592;21:34:06.216634;21:34:14.096271;7879637
5;100;PAGO;-898263296;21:34:06.216698;21:34:14.497093;8280395
5;100;PAGO;-906656000;21:34:06.216758;21:34:14.897819;8681061
5;100;PAGO;-915048704;21:34:06.216847;21:34:15.298998;9082151
5;100;PAGO;-923441408;21:34:06.216953;21:34:15.713365;9496412
5;100;PAGO;-931834112;21:34:06.217001;21:34:16.113927;9896926
5;100;PAGO;-940226816;21:34:06.217072;21:34:16.514683;10297611
5;100;PAGO;-948619520;21:34:06.217127;21:34:16.918823;10701696
5;100;PAGO;-957012224;21:34:06.217185;21:34:17.319910;11102725
5;100;PAGO;-965404928;21:34:06.217237;21:34:17.722715;11505478
5;100;PAGO;-973797632;21:34:06.217291;21:34:18.134097;11916806
5;100;PAGO;-982190336;21:34:06.217327;21:34:18.535712;12318385
5;100;PAGO;-990583040;21:34:06.217408;21:34:18.938971;12721563
5;100;PAGO;-998975744;21:34:06.217520;21:34:19.340084;13122564
5;100;PAGO;-1007368448;21:34:06.217580;21:34:19.740793;13523213
5;100;PAGO;-1015761152;21:34:06.217644;21:34:20.142186;13924542
5;100;PAGO;-1024153856;21:34:06.217698;21:34:20.542703;14325005
5;100;PAGO;-1032546560;21:34:06.217756;21:34:20.944089;14726333
5;100;PAGO;-1040939264;21:34:06.217811;21:34:21.346214;15128403
5;100;PAGO;-1049331968;21:34:06.217868;21:34:21.747087;15529219
5;100;PAGO;-1057724672;21:34:06.217943;21:34:22.169170;15951227
5;100;PAGO;-1066117376;21:34:06.218000;21:34:22.575429;16357429
5;100;PAGO;-1074510080;21:34:06.218057;21:34:22.977870;16759813
5;100;PAGO;-1082902784;21:34:06.218114;21:34:23.379338;17161224
5;100;PAGO;-1091295488;21:34:06.218178;21:34:23.876070;17657892
5;100;PAGO;-1099688192;21:34:06.218235;21:34:24.277825;18059590
5;100;PAGO;-1108080896;21:34:06.218295;21:34:24.682343;18464048
5;100;PAGO;-1116473600;21:34:06.218353;21:34:25.085534;18867181
