3;5;PAGO;-1667242432;10:32:57.558438;10:32:57.563966;5528
3;5;PAGO;-1675635136;10:32:57.559244;10:32:57.565219;5975
3;5;PAGO;-1684027840;10:32:57.559394;10:32:57.565946;6552
3;5;PAGO;-1692420544;10:32:57.559531;10:32:57.566938;7407
3;5;PAGO;-1700813248;10:32:57.559668;10:32:57.567936;8268
3;5;PAGO;-541071808;10:32:57.558468;10:32:57.568908;10440
3;5;PAGO;-549464512;10:32:57.559299;10:32:57.569119;9820
3;5;PAGO;-557857216;10:32:57.559455;10:32:57.569923;10468
3;5;PAGO;-566249920;10:32:57.559598;10:32:57.570839;11241
3;5;PAGO;-574642624;10:32:57.559707;10:32:57.571787;12080
3;5;PAGO;-2137004480;10:32:57.558498;10:32:57.573763;15265
3;5;PAGO;-2145397184;10:32:57.559327;10:32:57.573971;14644
3;5;PAGO;2141177408;10:32:57.559477;10:32:57.574758;15281
3;5;PAGO;2132784704;10:32:57.559626;10:32:57.574832;15206
3;5;PAGO;2124392000;10:32:57.559720;10:32:57.575778;16058
3;5;PAGO;-1610619328;10:32:57.558417;10:32:57.575840;17423
3;5;PAGO;-1619012032;10:32:57.559280;10:32:57.576046;16766
3;5;PAGO;-1627404736;10:32:57.559454;10:32:57.576723;17269
3;5;PAGO;-1635797440;10:32:57.559604;10:32:57.576934;17330
3;5;PAGO;-1644190144;10:32:57.559706;10:32:57.577653;17947

9;5;PAGO;530572864;10:33:36.477312;10:33:36.493536;16224
9;5;PAGO;522180160;10:33:36.479108;10:33:36.493841;14733
9;5;PAGO;513787456;10:33:36.481375;10:33:36.493914;12539
9;5;PAGO;505394752;10:33:36.482193;10:33:36.494145;11952
9;5;PAGO;497002048;10:33:36.484974;10:33:36.494441;9467
9;5;PAGO;2145379904;10:33:36.474486;10:33:36.496481;21995
9;5;PAGO;2136987200;10:33:36.477539;10:33:36.497601;20062
9;5;PAGO;2128594496;10:33:36.479161;10:33:36.497687;18526
9;5;PAGO;2120201792;10:33:36.481427;10:33:36.497755;16328
9;5;PAGO;2111809088;10:33:36.482288;10:33:36.498405;16117
9;5;PAGO;-1207966144;10:33:36.474647;10:33:36.500358;25711
9;5;PAGO;-1216358848;10:33:36.477650;10:33:36.501421;23771
9;5;PAGO;-1224751552;10:33:36.479273;10:33:36.502293;23020
9;5;PAGO;-1233144256;10:33:36.481537;10:33:36.503250;21713
9;5;PAGO;-1241536960;10:33:36.482365;10:33:36.504152;21787
9;5;PAGO;176154176;10:33:36.477436;10:33:36.505242;27806
9;5;PAGO;167761472;10:33:36.478323;10:33:36.506395;28072
9;5;PAGO;159368768;10:33:36.481217;10:33:36.506453;25236
9;5;PAGO;150976064;10:33:36.482086;10:33:36.506503;24417
9;5;PAGO;142583360;10:33:36.484976;10:33:36.506559;21583
9;5;PAGO;-1923094976;10:33:36.477283;10:33:36.507171;29888
9;5;PAGO;-1931487680;10:33:36.478264;10:33:36.508274;30010
9;5;PAGO;-1939880384;10:33:36.481302;10:33:36.509109;27807
9;5;PAGO;-1948273088;10:33:36.482263;10:33:36.510095;27832
9;5;PAGO;-1956665792;10:33:36.484986;10:33:36.511062;26076
9;5;PAGO;-1149245888;10:33:36.475055;10:33:36.513041;37986
9;5;PAGO;-1157638592;10:33:36.477622;10:33:36.514203;36581
9;5;PAGO;-1166031296;10:33:36.479244;10:33:36.514948;35704
9;5;PAGO;-1174424000;10:33:36.481504;10:33:36.515944;34440
9;5;PAGO;-1182816704;10:33:36.482337;10:33:36.516924;34587
9;5;PAGO;-1816140224;10:33:36.477370;10:33:36.518908;41538
9;5;PAGO;-1824532928;10:33:36.478230;10:33:36.520005;41775
9;5;PAGO;-1832925632;10:33:36.481338;10:33:36.520350;39012
9;5;PAGO;-1841318336;10:33:36.482160;10:33:36.520821;38661
9;5;PAGO;-1849711040;10:33:36.484966;10:33:36.521772;36806
9;5;PAGO;-438311360;10:33:36.476767;10:33:36.521861;45094
9;5;PAGO;-446704064;10:33:36.477750;10:33:36.522051;44301
9;5;PAGO;-455096768;10:33:36.479370;10:33:36.522833;43463
9;5;PAGO;-463489472;10:33:36.481641;10:33:36.523767;42126
9;5;PAGO;-471882176;10:33:36.482415;10:33:36.524138;41723
9;5;PAGO;-1319115200;10:33:36.477404;10:33:36.525724;48320
9;5;PAGO;-1327507904;10:33:36.478299;10:33:36.525936;47637
9;5;PAGO;-1335900608;10:33:36.481270;10:33:36.526725;45455
9;5;PAGO;-1344293312;10:33:36.482131;10:33:36.527660;45529
9;5;PAGO;-1352686016;10:33:36.484971;10:33:36.528632;43661
9;5;PAGO;1608508992;10:33:36.475156;10:33:36.529637;54481
9;5;PAGO;1600116288;10:33:36.477699;10:33:36.530549;52850
9;5;PAGO;1591723584;10:33:36.479320;10:33:36.531553;52233
9;5;PAGO;1583330880;10:33:36.481590;10:33:36.532545;50955
9;5;PAGO;1574938176;10:33:36.482385;10:33:36.533517;51132

14;5;PAGO;461366848;10:34:40.611609;10:34:40.631289;19680
14;5;PAGO;452974144;10:34:40.612132;10:34:40.632537;20405
14;5;PAGO;444581440;10:34:40.613224;10:34:40.633280;20056
14;5;PAGO;436188736;10:34:40.613647;10:34:40.634251;20604
14;5;PAGO;427796032;10:34:40.614536;10:34:40.634320;19784
14;5;PAGO;-819993024;10:34:40.611625;10:34:40.641055;29430
14;5;PAGO;-828385728;10:34:40.612100;10:34:40.641709;29609
14;5;PAGO;-836778432;10:34:40.613093;10:34:40.641767;28674
14;5;PAGO;-845171136;10:34:40.613536;10:34:40.641821;28285
14;5;PAGO;-853563840;10:34:40.614508;10:34:40.641872;27364
14;5;PAGO;-155195840;10:34:40.612258;10:34:40.642522;30264
14;5;PAGO;-163588544;10:34:40.613348;10:34:40.642863;29515
14;5;PAGO;-171981248;10:34:40.614319;10:34:40.643553;29234
14;5;PAGO;-180373952;10:34:40.617084;10:34:40.644532;27448
14;5;PAGO;-188766656;10:34:40.623104;10:34:40.645528;22424
14;5;PAGO;-1734351296;10:34:40.612170;10:34:40.646492;34322
14;5;PAGO;-1742744000;10:34:40.613428;10:34:40.647643;34215
14;5;PAGO;-1751136704;10:34:40.614401;10:34:40.648306;33905
14;5;PAGO;-1759529408;10:34:40.617086;10:34:40.648430;31344
14;5;PAGO;-1767922112;10:34:40.623027;10:34:40.648480;25453
14;5;PAGO;-853547456;10:34:40.612214;10:34:40.649462;37248
14;5;PAGO;-861940160;10:34:40.613402;10:34:40.650594;37192
14;5;PAGO;-870332864;10:34:40.614376;10:34:40.651367;36991
14;5;PAGO;-878725568;10:34:40.617226;10:34:40.652341;35115
14;5;PAGO;-887118272;10:34:40.623146;10:34:40.652435;29289
14;5;PAGO;-1461721536;10:34:40.612305;10:34:40.654334;42029
14;5;PAGO;-1470114240;10:34:40.613327;10:34:40.655411;42084
