5;14;ANULACION;-140556736;15:18:06.936300;15:18:07.766979;830679
5;14;ANULACION;-148949440;15:18:06.936365;15:18:08.497703;1561338
5;14;ANULACION;-471906752;15:18:06.935963;15:18:10.222177;3286214
5;14;ANULACION;-480299456;15:18:06.936115;15:18:10.629174;3693059
5;14;ANULACION;-1440790976;15:18:06.937023;15:18:12.344374;5407351
5;14;ANULACION;-1449183680;15:18:06.937272;15:18:12.745967;5808695
5;14;ANULACION;-1981856192;15:18:06.935901;15:18:14.453364;7517463
5;14;ANULACION;-1990248896;15:18:06.936250;15:18:14.855011;7918761
5;14;ANULACION;-536873408;15:18:06.935851;15:18:38.909817;31973966
5;14;ANULACION;-545266112;15:18:06.936779;15:18:39.310261;32373482
10;14;ANULACION;1610565184;15:24:06.882423;15:24:08.109340;1226917
10;14;ANULACION;1602172480;15:24:06.883926;15:24:08.510282;1626356
10;14;ANULACION;-291551680;15:24:06.883043;15:24:10.223965;3340922
10;14;ANULACION;-299944384;15:24:06.883584;15:24:10.624756;3741172
10;14;ANULACION;744441408;15:24:06.882931;15:24:12.329023;5446092
10;14;ANULACION;736048704;15:24:06.883423;15:24:12.729752;5846329
10;14;ANULACION;2090812992;15:24:06.882833;15:24:14.456948;7574115
10;14;ANULACION;2082420288;15:24:06.883335;15:24:14.857467;7974132
10;14;ANULACION;-1153485248;15:24:06.883155;15:24:16.596091;9712936
10;14;ANULACION;-1145092544;15:24:06.883293;15:24:16.997420;10114127
10;14;ANULACION;-977324480;15:24:06.884013;15:24:18.717197;11833184
10;14;ANULACION;-968931776;15:24:06.884360;15:24:19.118161;12233801
10;14;ANULACION;-484489664;15:24:06.885472;15:24:20.831912;13946440
10;14;ANULACION;-492882368;15:24:06.885725;15:24:21.248309;14362584
10;14;ANULACION;-1224784320;15:24:06.885562;15:24:22.991845;16106283
10;14;ANULACION;-1233177024;15:24:06.885892;15:24:23.406812;16520920
10;14;ANULACION;-27310528;15:24:06.882714;15:24:25.144979;18262265
10;14;ANULACION;-35703232;15:24:06.883519;15:24:25.560249;18676730
10;14;ANULACION;1585399360;15:24:06.882934;15:24:27.272003;20389069
10;14;ANULACION;1577006656;15:24:06.883729;15:24:27.672559;20788830
15;14;ANULACION;746538560;15:27:56.263993;15:27:58.594875;2330882
15;14;ANULACION;738145856;15:27:56.264489;15:27:58.995815;2731326
15;14;ANULACION;425670208;15:27:56.263515;15:28:00.751880;4488365
15;14;ANULACION;434062912;15:27:56.263540;15:28:01.159818;4896278
15;14;ANULACION;733955648;15:27:56.268885;15:28:02.886426;6617541
15;14;ANULACION;725562944;15:27:56.269230;15:28:03.287543;7018313
15;14;ANULACION;83838528;15:27:56.265398;15:28:04.994115;8728717
15;14;ANULACION;75445824;15:27:56.265757;15:28:05.398228;9132471
15;14;ANULACION;1692354112;15:27:56.261015;15:28:07.234714;10973699
15;14;ANULACION;1683961408;15:27:56.261343;15:28:07.639204;11377861
15;14;ANULACION;840910400;15:27:56.264665;15:28:09.359686;13095021
15;14;ANULACION;832517696;15:27:56.265184;15:28:09.760557;13495373
15;14;ANULACION;-216054208;15:27:56.266681;15:28:11.488528;15221847
15;14;ANULACION;-224446912;15:27:56.267182;15:28:11.944417;15677235
15;14;ANULACION;1885292096;15:27:56.268974;15:28:13.717649;17448675
15;14;ANULACION;1876899392;15:27:56.269308;15:28:14.125808;17856500
15;14;ANULACION;-2002827712;15:27:56.264700;15:28:15.851759;19587059
15;14;ANULACION;-2011220416;15:27:56.265013;15:28:16.263591;19998578
15;14;ANULACION;845104704;15:27:56.263106;15:28:17.980720;21717614
15;14;ANULACION;836712000;15:27:56.263548;15:28:18.381587;22118039
15;14;ANULACION;1144997440;15:27:56.269194;15:28:20.113956;23844762
15;14;ANULACION;1136604736;15:27:56.269590;15:28:20.571773;24302183
15;14;ANULACION;826230336;15:27:56.267063;15:28:22.283096;26016033
15;14;ANULACION;817837632;15:27:56.267502;15:28:22.684439;26416937
15;14;ANULACION;784287296;15:27:56.275430;15:28:24.397712;28122282
15;14;ANULACION;775894592;15:27:56.275951;15:28:24.802006;28526055
15;14;ANULACION;1147094592;15:27:56.273194;15:28:26.557349;30284155
15;14;ANULACION;1138701888;15:27:56.273596;15:28:26.958434;30684838
15;14;ANULACION;-1480636864;15:27:56.268530;15:28:28.666668;32398138
15;14;ANULACION;-1489029568;15:27:56.269521;15:28:29.070731;32801210
20;14;ANULACION;-1440790976;15:31:17.512932;15:31:20.833597;3320665
20;14;ANULACION;-1449183680;15:31:17.513160;15:31:21.235234;3722074
20;14;ANULACION;-683719104;15:31:17.506116;15:31:22.943060;5436944
20;14;ANULACION;-692111808;15:31:17.506301;15:31:23.343891;5837590
20;14;ANULACION;924796480;15:31:17.505535;15:31:25.068579;7563044
20;14;ANULACION;916403776;15:31:17.505743;15:31:25.472837;7967094
20;14;ANULACION;182404672;15:31:17.503522;15:31:27.185166;9681644
20;14;ANULACION;174011968;15:31:17.503722;15:31:27.587528;10083806
20;14;ANULACION;-788576704;15:31:17.504949;15:31:29.299293;11794344
20;14;ANULACION;-796969408;15:31:17.505157;15:31:29.704200;12199043
20;14;ANULACION;-1212201408;15:31:17.508951;15:31:31.430832;13921881
